date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:48	3751/3751	---M--	200	added ('OK')	image/png	etag:%225e707049-13aa%22	https://oscwebdesign.biz/wp-content/uploads/2020/03/Group-1981.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/03/Group-1981.png	(from https://oscwebdesign.biz/)
12:51:49	50169/50169	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:49%20GMT	https://oscwebdesign.biz/my-account/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/my-account/index.html	(from https://oscwebdesign.biz/)
12:51:49	5214/5214	---M--	200	added ('OK')	image/png	etag:%225e70781b-1867%22	https://oscwebdesign.biz/wp-content/uploads/2020/03/Group-1982.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/03/Group-1982.png	(from https://oscwebdesign.biz/)
12:51:49	47788/47788	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:49%20GMT	https://oscwebdesign.biz/schedule-a-consultation/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/schedule-a-consultation/index.html	(from https://oscwebdesign.biz/)
12:51:50	53530/53530	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:49%20GMT	https://oscwebdesign.biz/portfolio/lobster-207/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/portfolio/lobster-207/index.html	(from https://oscwebdesign.biz/)
12:51:50	2970/2970	---M--	200	added ('OK')	image/png	etag:%225e70706a-f9a%22	https://oscwebdesign.biz/wp-content/uploads/2020/03/Group-1983.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/03/Group-1983.png	(from https://oscwebdesign.biz/)
12:51:50	53251/53251	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:50%20GMT	https://oscwebdesign.biz/portfolio/j-b-gottstein/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/portfolio/j-b-gottstein/index.html	(from https://oscwebdesign.biz/)
12:51:50	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a3674c-4d7%22	https://oscwebdesign.biz/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://oscwebdesign.biz/)
12:51:50	54262/54262	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:50%20GMT	https://oscwebdesign.biz/portfolio/robbie-foundation/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/portfolio/robbie-foundation/index.html	(from https://oscwebdesign.biz/)
12:51:51	4365/4365	---MCZ	200	added ('OK')	application/javascript	etag:W/%22626150f0-139d%22	https://oscwebdesign.biz/wp-content/plugins/super-progressive-web-apps/public/js/register-sw.js	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/super-progressive-web-apps/public/js/register-sw.js	(from https://oscwebdesign.biz/)
12:51:51	61706/61706	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:51%20GMT	https://oscwebdesign.biz/privacy-policy/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/privacy-policy/index.html	(from https://oscwebdesign.biz/)
12:51:51	92428/92428	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-1690c%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-v5.0.2.min.js?ver=1648471306	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-v5.0.2.min28a3.js	(from https://oscwebdesign.biz/)
12:51:51	61961/61961	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:51:51%20GMT	https://oscwebdesign.biz/terms-of-use/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/terms-of-use/index.html	(from https://oscwebdesign.biz/)
12:51:51	5537/5537	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-15a1%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/toastr/toastr.min.js?ver=1648471306	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/toastr/toastr.min28a3.js	(from https://oscwebdesign.biz/)
12:51:51	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121078	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery4524.js	(from https://oscwebdesign.biz/)
12:51:52	9533/9533	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627e5248-253d%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.6.5.1	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min7a64.js	(from https://oscwebdesign.biz/)
12:51:52	3037/3037	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627e5248-bdd%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=6.5.1	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.mind3c7.js	(from https://oscwebdesign.biz/)
12:51:52	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627e5248-72a%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.6.5.1	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minc48d.js	(from https://oscwebdesign.biz/)
12:51:52	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627e5248-85b%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=6.5.1	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mind3c7.js	(from https://oscwebdesign.biz/)
12:51:53	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%22627e5248-b7a%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=6.5.1	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mind3c7.js	(from https://oscwebdesign.biz/)
12:51:53	1899/1899	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8b658b-b97%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/js/navigation.js?ver=20151215	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/js/navigation4a7d.js	(from https://oscwebdesign.biz/)
12:51:53	4019/4019	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d9b3b8a-fb3%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/js/jquery.meanmenu.min.js?ver=1.0	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/js/jquery.meanmenu.min5152.js	(from https://oscwebdesign.biz/)
12:51:53	3186/3186	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8cbda2-14e1%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/js/menu.js?ver=1.0	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/js/menu5152.js	(from https://oscwebdesign.biz/)
12:51:54	426/426	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8b658b-2ad%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/js/skip-link-focus-fix.js?ver=20151215	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/js/skip-link-focus-fix4a7d.js	(from https://oscwebdesign.biz/)
12:51:55	45595/45595	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2011:51:55%20GMT	https://oscwebdesign.biz/dist/js/app.js	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/dist/js/app.js	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:51:58	45530/45530	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2011:51:56%20GMT	https://oscwebdesign.biz/app/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/app/index.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:00	45530/45530	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2011:51:58%20GMT	https://oscwebdesign.biz/api/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/api/index.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:01	45570/45570	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2011:51:59%20GMT	https://oscwebdesign.biz/dist/audio/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/dist/audio/index.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:03	45535/45535	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2011:52:01%20GMT	https://oscwebdesign.biz/apps/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/apps/index.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:03	56097/56097	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2011:52:02%20GMT	https://oscwebdesign.biz/?remote=processAnalyticsRemote	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/indexdca0.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2013%20Jun%202022%2011:51:58%20GMT	https://oscwebdesign.biz/?remote=getBase64DataRemote&image=	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/indexde0b.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:04	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22627e5248-68c%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:04	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22627e5248-68c%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:04	45550/45550	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2011:52:04%20GMT	https://oscwebdesign.biz/Trident/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/Trident/index.html	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:04	1304/1304	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22627e5248-518%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:05	1512/1512	---M--	200	added ('OK')	application/octet-stream	etag:%22627e5248-5e8%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:05	929/929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-3a1%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:05	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22627e5248-37c8%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:05	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22627e5248-37c8%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:05	14176/14176	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22627e5248-3760%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:06	14100/14100	---M--	200	added ('OK')	application/octet-stream	etag:%22627e5248-3714%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:06	46770/46770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-b6b2%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:06	158/158	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-9e%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:06	1359/1359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-54f%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:07	4634/4634	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-121a%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:07	3110/3110	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-c26%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:07	804/804	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-324%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:07	6797/6797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-1a8d%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:08	2800/2800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-af0%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:08	4662/4662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-1236%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:08	2185/2185	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22627e5248-889%22	https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://oscwebdesign.biz/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=6.5.1)
12:52:08	1856441/1856441	---M--	200	added ('OK')	image/jpeg	etag:%221c53b9-5e1d7249-b79ac5ee39517e13;;;%22	https://acsbapp.com/apps/app/dist/media/whl.jpg	C:/My%20Web%20Sites/webdesign/acsbapp.com/apps/app/dist/media/whl.jpg	(from https://acsbapp.com/apps/app/dist/js/app.js)
12:52:08	76353/76353	---M--	200	added ('OK')	image/jpeg	etag:%225fd03eae-134ab%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/osc-difference.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/osc-difference.jpg	(from https://oscwebdesign.biz/wp-content/themes/oscwebdesign/style.css?ver=5.9.3)
12:52:09	5/5	---M--	200	added ('OK')	text/css	etag:%2261612d72-5%22	https://p.typekit.net/p.css?s=1&k=pto6dqv&ht=tk&f=139.140.175.176.5474.25136.156.157.159.161.162.25140.28973.28974.28983.28987.28988&a=3043214&app=typekit&e=css	C:/My%20Web%20Sites/webdesign/p.typekit.net/p7f58.css	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:09	34148/34148	---M--	200	added ('OK')	application/font-woff2	etag:%2227cd5d037b3d5bcc152de6c7fe0aa3098a381c24%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/98e3f6/000000000000000077359562/30/l652f	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:09	35824/35824	---M--	200	added ('OK')	application/font-woff	etag:%2227cd5d037b3d5bcc152de6c7fe0aa3098a381c24%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/98e3f6/000000000000000077359562/30/d652f	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:10	55952/55952	---M-Z	200	added ('OK')	font/opentype	etag:W/%2227cd5d037b3d5bcc152de6c7fe0aa3098a381c24%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/98e3f6/000000000000000077359562/30/a652f	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:10	35944/35944	---M--	200	added ('OK')	application/font-woff2	etag:%229ff0df228e186a01cad8583f25947e89a990f3fe%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/624cab/000000000000000077359558/30/le265	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:10	37468/37468	---M--	200	added ('OK')	application/font-woff	etag:%229ff0df228e186a01cad8583f25947e89a990f3fe%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/624cab/000000000000000077359558/30/de265	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:10	57684/57684	---M-Z	200	added ('OK')	font/opentype	etag:W/%229ff0df228e186a01cad8583f25947e89a990f3fe%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/624cab/000000000000000077359558/30/ae265	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:11	33364/33364	---M--	200	added ('OK')	application/font-woff2	etag:%22f806d2fcac6bea1cced8320378bba8659e3a95e8%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/d45b9a/000000000000000077359577/30/le196	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:11	34696/34696	---M--	200	added ('OK')	application/font-woff	etag:%22f806d2fcac6bea1cced8320378bba8659e3a95e8%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/d45b9a/000000000000000077359577/30/de196	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:11	54216/54216	---M-Z	200	added ('OK')	font/opentype	etag:W/%22f806d2fcac6bea1cced8320378bba8659e3a95e8%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/d45b9a/000000000000000077359577/30/ae196	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:11	35416/35416	---M--	200	added ('OK')	application/font-woff2	etag:%22e32f2e1468d1ab6c324774fe08a8c96298c1ca86%22	https://use.typekit.net/af/6cc429/00000000000000007735957a/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/6cc429/00000000000000007735957a/30/lfdcc	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:11	36472/36472	---M--	200	added ('OK')	application/font-woff	etag:%22e32f2e1468d1ab6c324774fe08a8c96298c1ca86%22	https://use.typekit.net/af/6cc429/00000000000000007735957a/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/6cc429/00000000000000007735957a/30/dfdcc	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:12	55980/55980	---M-Z	200	added ('OK')	font/opentype	etag:W/%22e32f2e1468d1ab6c324774fe08a8c96298c1ca86%22	https://use.typekit.net/af/6cc429/00000000000000007735957a/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/6cc429/00000000000000007735957a/30/afdcc	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
12:52:12	34328/34328	---M--	200	added ('OK')	application/font-woff2	etag:%22efd2a4eb0e71949802f825497dfc78423b4eaac3%22	https://use.typekit.net/af/56b0cd/00000000000000007735957d/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	C:/My%20Web%20Sites/webdesign/use.typekit.net/af/56b0cd/00000000000000007735957d/30/l3eab	(from https://use.typekit.net/pto6dqv.css?ver=5.9.3)
